INFO 2012-01-18 22:58:31,446 Searching 23890 pages for events.
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 148589248492633
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 163563300376095
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 154940897856718
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 120532731296778
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 13252306774
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 114459494277
INFO 2012-01-18 22:58:41,535 Importing events for Facebook page 111734922196189
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 183925751643873
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 154857487894521
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 169164606456329
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 160368737314594
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 157691030961161
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 116159041746243
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 111552492217891
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 144900702198509
INFO 2012-01-18 22:58:41,536 Importing events for Facebook page 101137709949681
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 107101662679613
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 128605330542937
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 129534530458574
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 145311322163152
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 117723541587568
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 115914388436953
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 111630608873317
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 189979297744736
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 100871886623898
INFO 2012-01-18 22:58:41,537 Importing events for Facebook page 158344744231822
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 107006829357458
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 128560907193669
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 165955603433905
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 129869697082646
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 45712703582
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 90938234725
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 102739666497983
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 115671600810
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 111646785539676
INFO 2012-01-18 22:58:41,538 Importing events for Facebook page 143853625645947
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 113950125303205
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 206379769385679
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 175047465859499
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 227470920602948
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 110565608959598
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 221309418454
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 170678239620655
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 165397170142450
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 87100032100
INFO 2012-01-18 22:58:41,539 Importing events for Facebook page 136518339701903
INFO 2012-01-18 22:58:41,540 Importing events for Facebook page 117526358274506
INFO 2012-01-18 22:58:41,540 Importing events for Facebook page 265615653482153
INFO 2012-01-18 22:58:41,540 Importing events for Facebook page 108765232515113
INFO 2012-01-18 22:58:58,174 Importing events for Facebook page 140090486027965
INFO 2012-01-18 22:58:58,175 194663557268251: Imported successfully as Penguins vs. Flyers
INFO 2012-01-18 22:58:58,175 185534818186583: Imported successfully as Penguins vs. Rangers
INFO 2012-01-18 22:58:58,175 273060866039634: Imported successfully as Penguins vs. Flyers
INFO 2012-01-18 22:58:58,175 154781381272924: Imported successfully as Penguins vs. Islanders
INFO 2012-01-18 22:58:58,175 185225678216499: Imported successfully as Penguins vs. Devils
INFO 2012-01-18 22:58:58,176 141837285910377: Imported successfully as Penguins vs. Predators
INFO 2012-01-18 22:58:58,176 173911492706571: Imported successfully as Celtic Woman
INFO 2012-01-18 22:58:58,176 107674782669738: Imported successfully as Penguins vs. Jets
INFO 2012-01-18 22:58:58,176 205623656163781: Imported successfully as Penguins vs. Bruins
INFO 2012-01-18 22:58:58,176 174301369330662: Imported successfully as Stars on Ice
INFO 2012-01-18 22:58:58,176 118161514951420: Imported successfully as Penguins vs. Panthers
INFO 2012-01-18 22:58:58,176 231758536876847: Imported successfully as Penguins vs. Maple Leafs
INFO 2012-01-18 22:58:58,177 265760933441662: Imported successfully as Penguins vs. Coyotes
INFO 2012-01-18 22:58:58,177 145808578842149: Imported successfully as Penguins vs. Blue Jackets
INFO 2012-01-18 22:58:58,177 243770258992040: Imported successfully as Penguins vs. Lightning
INFO 2012-01-18 22:58:58,177 132820320148124: Imported successfully as Penguins vs. Rangers
INFO 2012-01-18 22:58:58,177 242603539110292: Imported successfully as Penguins vs. Ducks
INFO 2012-01-18 22:58:58,177 118386574928160: Imported successfully as Penguins vs. Lightning
INFO 2012-01-18 22:58:58,177 260753307280222: Imported successfully as Penguins vs. Jets
INFO 2012-01-18 22:58:58,177 273476492714601: Imported successfully as Nuclear Cowboyz
INFO 2012-01-18 22:58:58,178 132437203519309: Imported successfully as Penguins vs. Maple Leafs
INFO 2012-01-18 22:58:58,178 263380793728438: Imported successfully as Penguins vs. Capitals
INFO 2012-01-18 22:58:58,178 160021950747549: Imported successfully as Penguins vs. Canadiens
INFO 2012-01-18 22:58:58,178 250564508317230: Imported successfully as Penguins vs. Hurricanes
INFO 2012-01-18 22:58:58,178 196238350453068: Imported successfully as Sesame Street Live
INFO 2012-01-18 22:58:58,178 259004300786410: Imported successfully as Penguins vs. Senators
INFO 2012-01-18 22:58:58,178 107641242675209: Imported successfully as Penguins vs. Devils
INFO 2012-01-18 22:58:58,178 211711145550674: Imported successfully as Penguins vs. Rangers
INFO 2012-01-18 22:58:58,179 166264506784838: Imported successfully as Jeff Dunham: Controlled Chaos
INFO 2012-01-18 22:58:58,179 251336861598865: Imported successfully as Robert Morris Hockey Showcase
INFO 2012-01-18 22:58:58,179 264152126942718: Imported successfully as Penguins vs. Flyers
INFO 2012-01-18 22:58:58,179 257754337598299: Imported successfully as WWE Raw Holiday Tour
INFO 2012-01-18 22:58:58,179 132397063523715: Imported successfully as Penguins vs. Hurricanes
INFO 2012-01-18 22:58:58,179 241066579273715: Imported successfully as Harlem Globetrotters
INFO 2012-01-18 22:58:58,179 276936935655007: Imported successfully as Trans-Siberian Orchestra
INFO 2012-01-18 22:58:58,179 203517509709978: Imported successfully as Trans-Siberian Orchestra
INFO 2012-01-18 22:58:58,180 270617506281886: Imported successfully as Penguins vs. Blackhawks
INFO 2012-01-18 22:58:58,180 263092200375303: Imported successfully as Penguins vs. Sabres
INFO 2012-01-18 22:58:58,180 213872398666485: Imported successfully as Penguins vs. Red Wings
INFO 2012-01-18 22:58:58,180 168885616539502: Imported successfully as Duquesne vs. Penn State Men's Basketball
INFO 2012-01-18 22:58:58,180 183104415071994: Imported successfully as Doo Wop Holiday Reunion Show X
INFO 2012-01-18 22:58:58,180 207434889316710: Imported successfully as Penguins vs. Bruins
INFO 2012-01-18 22:58:58,180 Importing events for Facebook page 121623751181098
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 355511657119
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 158044747603642
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 104939886215932
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 233260110062404
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 69295597003
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 119688271404025
INFO 2012-01-18 22:58:58,181 Importing events for Facebook page 116120348408755
INFO 2012-01-18 22:58:58,701 Importing events for Facebook page 240045079364122
INFO 2012-01-18 22:58:58,701 129164293864216: Imported successfully as Santa's Comng to Mills Chiropractic Center!!!
INFO 2012-01-18 22:58:58,701 Importing events for Facebook page 148076595249153
INFO 2012-01-18 22:58:58,701 Importing events for Facebook page 115512895138661
INFO 2012-01-18 22:58:58,701 Importing events for Facebook page 109708342440205
INFO 2012-01-18 22:58:58,701 Importing events for Facebook page 165129783538415
INFO 2012-01-18 22:58:58,701 Importing events for Facebook page 202503593122614
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 141843955856299
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 112070796295
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 121740517836566
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 170059699684261
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 225618887103
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 124989960919044
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 188735181143082
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 109062002487093
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 117230688295934
INFO 2012-01-18 22:58:58,702 Importing events for Facebook page 147549951930230
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 123551244376381
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 113898938641773
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 238992402817397
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 151364178246844
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 156689594350434
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 128200127260944
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 125486247518373
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 175502909140623
INFO 2012-01-18 22:58:58,703 Importing events for Facebook page 196928736996357
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 163123457055482
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 205992832749172
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 216161751749946
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 174434052619491
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 168816733180202
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 136383249736356
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 120446914638058
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 118116284867820
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 197509446976879
INFO 2012-01-18 22:58:58,704 Importing events for Facebook page 36430002004
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 340380932624
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 116916471659851
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 181805971846180
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 117305411622775
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 185106554888421
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 143482325684560
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 127479540672424
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 145534092141340
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 190688547620172
INFO 2012-01-18 22:58:58,705 Importing events for Facebook page 17834989597
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 164770266889764
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 111205325616332
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 183512965012136
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 111473732226363
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 152554108111275
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 155784787804769
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 127566753956696
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 182026059984
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 143366939091911
INFO 2012-01-18 22:58:58,706 Importing events for Facebook page 129585427087408
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 148797735185200
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 173199589380304
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 111644348872600
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 129627477100439
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 116085791753233
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 164434613594566
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 113361332031269
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 117103205006783
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 102550333118768
INFO 2012-01-18 22:58:58,707 Importing events for Facebook page 181836068246
INFO 2012-01-18 22:58:58,708 Importing events for Facebook page 111716885530144
INFO 2012-01-18 22:58:58,708 Importing events for Facebook page 111728108882541
